ID,Group,Prt_Exclude,Sequence,Seq_Exclude,Bag_Origin,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3622,SCZ,n,5,n,0.0,"(1, 0.754)","(0, 0.28300000000000003)","(0, 0.184)","(0, 0.591)","(0, 0.313)","(1, 0.679)","(1, 0.7020000000000001)","(1, 0.33399999999999996)","(0, 0.165)","(0, 0.67)","(1, 0.221)","(0, 0.158)","(0, 0.38799999999999996)","(0, 0.293)","(1, 0.7040000000000001)","(0, 0.11599999999999999)","(0, 0.373)","(0, 0.113)","(0, 0.34700000000000003)","(0, 0.58)"
3724,SCZ,n,1,n,1.0,"(0, 0.34)","(1, 0.512)","(1, 0.6679999999999999)","(1, 0.777)","(1, 0.919)","(1, 0.953)","(1, 0.9590000000000001)","(0, 0.501)","(0, 0.29600000000000004)","(0, 0.15)","(1, 0.46)","(0, 0.107)","(1, 0.46)","(0, 0.212)","(0, 0.096)","(0, 0.06)","(0, 0.081)","(0, 0.006)","(1, 0.39399999999999996)","(0, 0.0)"
3724,SCZ,n,2,n,1.0,"(0, 0.409)","(0, 0.22699999999999998)","(1, 0.40299999999999997)","(1, 0.64)","(1, 0.816)","(1, 0.899)","(1, 0.953)","(1, 0.9570000000000001)","(1, 0.946)","(1, 0.953)","(1, 0.951)","(1, 0.9490000000000001)","(1, 1.0)","(0, 0.799)","(1, 1.0)","(1, 1.0)","(0, 0.713)","(1, 1.0)","(1, 1.0)","(1, 1.0)"
3724,SCZ,n,3,n,0.0,"(1, 0.505)","(0, 0.5)","(0, 0.298)","(0, 0.12)","(1, 0.377)","(0, 0.11599999999999999)","(1, 0.5)","(0, 0.263)","(0, 0.161)","(0, 0.040999999999999995)","(0, 0.021)","(0, 0.039)","(0, 0.034)","(1, 0.306)","(0, 0.071)","(0, 0.069)","(1, 0.306)","(0, 0.0)","(1, 0.27399999999999997)","(0, 0.0)"
3724,SCZ,n,4,n,1.0,"(0, 0.40700000000000003)","(1, 0.501)","(1, 0.7040000000000001)","(1, 0.799)","(1, 0.897)","(0, 0.7390000000000001)","(1, 0.882)","(1, 0.85)","(1, 0.85)","(1, 0.807)","(1, 0.835)","(0, 0.769)","(0, 0.649)","(1, 0.816)","(1, 0.878)","(1, 0.8759999999999999)","(1, 0.8759999999999999)","(1, 0.852)","(1, 0.8240000000000001)","(0, 0.728)"
3724,SCZ,n,5,n,1.0,"(1, 0.5)","(1, 0.775)","(0, 0.7090000000000001)","(1, 0.887)","(1, 0.9009999999999999)","(1, 0.9159999999999999)","(1, 0.884)","(1, 0.899)","(1, 0.9209999999999999)","(1, 0.925)","(1, 0.919)","(1, 0.9490000000000001)","(1, 0.9490000000000001)","(1, 0.976)","(1, 1.0)","(0, 0.762)","(1, 0.929)","(1, 0.9159999999999999)","(1, 0.968)","(1, 0.9570000000000001)"
3741,SCZ,n,1,n,1.0,"(1, 0.5)","(0, 0.42)","(1, 0.5479999999999999)","(1, 0.531)","(0, 0.473)","(0, 0.45799999999999996)","(1, 0.542)","(0, 0.467)","(1, 0.5479999999999999)","(1, 0.55)","(1, 0.555)","(0, 0.467)","(0, 0.469)","(1, 0.5479999999999999)","(0, 0.45799999999999996)","(0, 0.46299999999999997)","(0, 0.452)","(0, 0.46)","(0, 0.456)","(0, 0.45799999999999996)"
3741,SCZ,n,2,n,1.0,"(0, 0.48200000000000004)","(0, 0.475)","(1, 0.52)","(1, 0.525)","(1, 0.5329999999999999)","(1, 0.537)","(1, 0.5329999999999999)","(1, 0.537)","(1, 0.535)","(0, 0.5329999999999999)","(0, 0.54)","(0, 0.535)","(0, 0.537)","(0, 0.537)","(0, 0.531)","(0, 0.529)","(0, 0.529)","(1, 0.535)","(0, 0.542)","(1, 0.5329999999999999)"
3741,SCZ,n,3,n,0.0,"(0, 0.478)","(0, 0.48)","(1, 0.48)","(1, 0.48200000000000004)","(0, 0.473)","(0, 0.47100000000000003)","(0, 0.47100000000000003)","(0, 0.46299999999999997)","(0, 0.469)","(0, 0.46299999999999997)","(0, 0.47100000000000003)","(0, 0.478)","(0, 0.465)","(0, 0.484)","(0, 0.475)","(0, 0.473)","(1, 0.478)","(0, 0.48200000000000004)","(0, 0.473)","(0, 0.475)"
3741,SCZ,n,4,n,1.0,"(1, 0.54)","(1, 0.54)","(0, 0.542)","(1, 0.5479999999999999)","(1, 0.546)","(1, 0.546)","(1, 0.542)","(1, 0.546)","(1, 0.5329999999999999)","(1, 0.537)","(0, 0.5329999999999999)","(1, 0.54)","(1, 0.5479999999999999)","(1, 0.537)","(1, 0.535)","(1, 0.5329999999999999)","(1, 0.542)","(0, 0.5329999999999999)","(0, 0.54)","(1, 0.535)"
3741,SCZ,n,5,n,1.0,"(1, 0.5329999999999999)","(1, 0.531)","(1, 0.537)","(0, 0.469)","(1, 0.469)","(1, 0.48200000000000004)","(1, 0.546)","(1, 0.5329999999999999)","(1, 0.544)","(0, 0.542)","(1, 0.54)","(0, 0.542)","(0, 0.54)","(0, 0.47100000000000003)","(0, 0.467)","(0, 0.47100000000000003)","(1, 0.46)","(0, 0.465)","(1, 0.478)","(0, 0.47100000000000003)"
3758,SCZ,n,1,n,1.0,"(1, 0.687)","(1, 0.792)","(1, 0.602)","(1, 0.773)","(0, 0.105)","(1, 0.7190000000000001)","(0, 0.317)","(0, 0.195)","(0, 0.298)","(0, 0.31)","(0, 0.302)","(0, 0.092)","(0, 0.10300000000000001)","(0, 0.015)","(0, 0.21)","(0, 0.201)","(0, 0.657)","(1, 0.64)","(1, 0.726)","(0, 0.319)"
3758,SCZ,n,2,n,0.0,"(0, 0.33)","(0, 0.261)","(0, 0.223)","(0, 0.193)","(0, 0.298)","(1, 0.713)","(1, 0.7070000000000001)","(1, 0.36)","(1, 0.677)","(1, 0.715)","(1, 0.373)","(1, 0.732)","(1, 0.6679999999999999)","(1, 0.38299999999999995)","(1, 0.649)","(0, 0.276)","(0, 0.34299999999999997)","(1, 0.662)","(1, 0.6509999999999999)","(1, 0.63)"
3758,SCZ,n,3,n,0.0,"(0, 0.298)","(0, 0.285)","(0, 0.642)","(1, 0.373)","(1, 0.413)","(1, 0.657)","(1, 0.623)","(1, 0.379)","(1, 0.69)","(1, 0.6940000000000001)","(1, 0.687)","(1, 0.696)","(1, 0.61)","(1, 0.647)","(1, 0.6509999999999999)","(0, 0.319)","(0, 0.325)","(1, 0.679)","(1, 0.627)","(0, 0.355)"
3758,SCZ,n,4,n,1.0,"(1, 0.685)","(0, 0.319)","(0, 0.645)","(1, 0.634)","(0, 0.39)","(0, 0.233)","(0, 0.124)","(1, 0.711)","(0, 0.366)","(0, 0.272)","(0, 0.638)","(0, 0.332)","(0, 0.675)","(0, 0.353)","(0, 0.304)","(0, 0.281)","(0, 0.287)","(0, 0.6)","(0, 0.321)","(0, 0.3)"
3758,SCZ,n,5,n,1.0,"(1, 0.675)","(1, 0.672)","(1, 0.615)","(1, 0.7190000000000001)","(1, 0.737)","(0, 0.34)","(0, 0.29600000000000004)","(1, 0.745)","(1, 0.6920000000000001)","(1, 0.64)","(1, 0.732)","(1, 0.6659999999999999)","(0, 0.325)","(0, 0.353)","(1, 0.6920000000000001)","(0, 0.34)","(0, 0.345)","(0, 0.29600000000000004)","(0, 0.319)","(0, 0.319)"
3894,SCZ,n,1,n,1.0,"(1, 0.7490000000000001)","(1, 0.69)","(1, 0.7240000000000001)","(1, 0.741)","(1, 0.741)","(1, 0.325)","(1, 0.3)","(1, 0.7020000000000001)","(1, 0.33)","(1, 0.726)","(0, 0.261)","(0, 0.7390000000000001)","(0, 0.7040000000000001)","(0, 0.7170000000000001)","(0, 0.28300000000000003)","(0, 0.6829999999999999)","(1, 0.732)","(0, 0.73)","(1, 0.728)","(1, 0.779)"
3894,SCZ,n,2,n,0.0,"(0, 0.5)","(0, 0.745)","(0, 0.7490000000000001)","(0, 0.747)","(0, 0.775)","(1, 0.244)","(1, 0.251)","(0, 0.345)","(1, 0.79)","(1, 0.76)","(1, 0.8029999999999999)","(0, 0.257)","(0, 0.7340000000000001)","(0, 0.268)","(1, 0.7390000000000001)","(1, 0.7040000000000001)","(0, 0.257)","(1, 0.741)","(1, 0.758)","(1, 0.711)"
3894,SCZ,n,3,n,0.0,"(0, 0.784)","(0, 0.272)","(0, 0.23800000000000002)","(1, 0.7020000000000001)","(0, 0.281)","(0, 0.193)","(0, 0.24600000000000002)","(0, 0.27399999999999997)","(0, 0.24600000000000002)","(0, 0.201)","(0, 0.276)","(0, 0.281)","(0, 0.263)","(1, 0.6920000000000001)","(0, 0.242)","(0, 0.255)","(1, 0.698)","(0, 0.317)","(0, 0.19699999999999998)","(0, 0.218)"
3894,SCZ,n,4,n,1.0,"(0, 0.21600000000000003)","(0, 0.214)","(1, 0.745)","(1, 0.747)","(1, 0.762)","(1, 0.728)","(0, 0.726)","(1, 0.752)","(0, 0.715)","(0, 0.73)","(1, 0.728)","(1, 0.747)","(1, 0.73)","(1, 0.7240000000000001)","(1, 0.7170000000000001)","(1, 0.7090000000000001)","(0, 0.7040000000000001)","(0, 0.728)","(1, 0.7559999999999999)","(1, 0.5)"
3894,SCZ,n,5,n,1.0,"(1, 0.248)","(1, 0.758)","(1, 0.779)","(1, 0.743)","(1, 0.773)","(1, 0.8009999999999999)","(1, 0.244)","(1, 0.306)","(0, 0.257)","(1, 0.261)","(0, 0.7240000000000001)","(1, 0.743)","(1, 0.762)","(1, 0.758)","(1, 0.76)","(0, 0.767)","(1, 0.76)","(1, 0.7340000000000001)","(1, 0.737)","(1, 0.5)"
3962,SCZ,n,1,n,0.0,"(0, 0.20600000000000002)","(0, 0.20800000000000002)","(0, 0.09)","(0, 0.004)","(0, 0.0)","(0, 0.004)","(0, 0.004)","(0, 0.002)","(0, 0.004)","(0, 0.006)","(1, 0.004)","(0, 0.006)","(0, 0.009000000000000001)","(0, 0.011000000000000001)","(0, 0.013000000000000001)","(0, 0.006)","(0, 0.009000000000000001)","(0, 0.006)","(0, 0.015)","(0, 0.011000000000000001)"
3962,SCZ,n,2,y,0.0,"(0, 0.29600000000000004)","(0, 0.293)","(1, 0.317)","(1, 0.606)","(1, 0.711)","(1, 0.715)","(1, 0.919)","(1, 1.0)","(1, 1.0)","(1, 0.987)","(1, 0.9940000000000001)","(1, 0.5)","(1, 0.985)","(1, 0.9940000000000001)","(0, 0.996)","(1, 1.0)","(1, 0.998)","(0, 1.0)","(0, 1.0)","(0, 1.0)"
3962,SCZ,n,3,y,0.0,"(1, 0.602)","(0, 0.392)","(1, 0.606)","(1, 0.61)","(1, 0.7020000000000001)","(1, 0.998)","(1, 0.998)","(0, 0.998)","(1, 1.0)","(0, 0.687)","(1, 0.7090000000000001)","(1, 0.711)","(1, 0.713)","(1, 0.9940000000000001)","(1, 1.0)","(1, 1.0)","(0, 0.617)","(0, 0.405)","(0, 0.315)","(0, 0.218)"
3962,SCZ,n,4,y,0.0,"(0, 0.313)","(0, 0.306)","(0, 0.304)","(0, 0.002)","(0, 0.006)","(0, 0.002)","(0, 0.004)","(0, 0.009000000000000001)","(0, 0.002)","(0, 0.004)","(0, 0.006)","(1, 0.602)","(0, 0.41100000000000003)","(1, 0.405)","(0, 0.287)","(0, 0.29100000000000004)","(0, 0.20600000000000002)","(1, 0.589)","(0, 0.604)","(0, 0.019)"
3962,SCZ,n,5,y,1.0,"(0, 0.4)","(1, 0.604)","(0, 0.409)","(1, 0.41100000000000003)","(1, 0.623)","(1, 0.7)","(1, 0.82)","(1, 0.895)","(1, 0.991)","(1, 0.998)","(0, 1.0)","(1, 1.0)","(1, 0.9890000000000001)","(1, 0.9890000000000001)","(1, 0.9940000000000001)","(1, 0.996)","(1, 0.9940000000000001)","(1, 0.991)","(1, 0.991)","(0, 0.991)"
4030,SCZ,n,1,n,1.0,"(1, 0.807)","(1, 0.812)","(0, 0.5)","(0, 0.214)","(1, 0.5)","(1, 0.807)","(1, 0.82)","(1, 0.833)","(1, 0.7090000000000001)","(1, 0.805)","(1, 0.306)","(1, 0.807)","(1, 0.797)","(1, 0.405)","(1, 0.7859999999999999)","(1, 0.8009999999999999)","(1, 0.428)","(0, 0.21)","(1, 0.7090000000000001)","(1, 1.0)"
4030,SCZ,n,2,n,1.0,"(0, 0.5)","(1, 0.5)","(1, 0.69)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(0, 1.0)","(0, 0.0)","(0, 0.0)","(1, 1.0)","(1, 0.8009999999999999)","(1, 1.0)","(0, 0.8009999999999999)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(0, 1.0)","(1, 1.0)","(1, 0.812)","(1, 1.0)"
4030,SCZ,n,3,n,1.0,"(1, 0.816)","(1, 1.0)","(1, 1.0)","(1, 0.991)","(0, 1.0)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(0, 1.0)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(0, 1.0)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(1, 1.0)"
4030,SCZ,n,4,n,0.0,"(0, 0.19899999999999998)","(1, 0.306)","(0, 0.107)","(0, 0.0)","(0, 0.0)","(0, 0.0)","(1, 0.201)","(0, 0.0)","(0, 0.0)","(0, 0.0)","(1, 0.105)","(0, 0.0)","(0, 0.0)","(0, 0.0)","(0, 0.0)","(0, 0.0)","(1, 0.0)","(0, 0.0)","(0, 0.0)","(0, 0.0)"
4030,SCZ,n,5,n,1.0,"(1, 0.897)","(0, 0.405)","(1, 0.996)","(1, 1.0)","(0, 0.8029999999999999)","(1, 1.0)","(1, 1.0)","(0, 0.713)","(0, 0.10300000000000001)","(0, 0.0)","(0, 0.0)","(1, 0.0)","(1, 0.19699999999999998)","(0, 0.0)","(1, 0.40299999999999997)","(1, 0.996)","(1, 1.0)","(0, 0.914)","(0, 0.036000000000000004)","(0, 0.5)"
4149,SCZ,n,1,n,0.0,"(1, 0.7170000000000001)","(0, 0.39799999999999996)","(0, 0.36)","(1, 0.645)","(0, 0.632)","(1, 0.7190000000000001)","(0, 0.675)","(0, 0.34)","(0, 0.263)","(1, 0.325)","(0, 0.20600000000000002)","(0, 0.201)","(0, 0.0)","(0, 0.0)","(1, 0.0)","(0, 0.0)","(0, 0.0)","(0, 0.0)","(0, 0.0)","(0, 0.0)"
4149,SCZ,n,2,n,1.0,"(1, 0.619)","(1, 0.585)","(1, 0.627)","(1, 0.636)","(1, 0.647)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(0, 1.0)","(0, 1.0)","(1, 1.0)","(1, 1.0)","(0, 0.996)","(1, 0.996)","(1, 1.0)","(1, 0.987)","(1, 1.0)","(1, 1.0)"
4149,SCZ,n,3,n,1.0,"(1, 0.627)","(1, 0.632)","(0, 0.54)","(1, 0.58)","(1, 0.715)","(1, 0.88)","(1, 1.0)","(1, 1.0)","(0, 1.0)","(0, 1.0)","(0, 0.507)","(0, 0.40700000000000003)","(0, 0.278)","(0, 0.19699999999999998)","(0, 0.077)","(1, 0.405)","(1, 0.589)","(0, 0.392)","(1, 0.8540000000000001)","(1, 1.0)"
4149,SCZ,n,4,n,1.0,"(1, 0.604)","(1, 0.6509999999999999)","(1, 0.7240000000000001)","(1, 0.7859999999999999)","(1, 0.927)","(1, 1.0)","(1, 0.968)","(1, 1.0)","(0, 0.621)","(1, 0.6920000000000001)","(1, 0.85)","(0, 0.69)","(1, 0.852)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(1, 1.0)","(1, 1.0)"
4149,SCZ,n,5,n,1.0,"(1, 0.552)","(1, 0.606)","(1, 0.593)","(1, 0.608)","(1, 0.7090000000000001)","(1, 0.807)","(1, 0.805)","(0, 0.794)","(1, 0.848)","(1, 0.9079999999999999)","(1, 0.9640000000000001)","(0, 0.955)","(1, 0.998)","(1, 0.9940000000000001)","(1, 0.987)","(1, 0.998)","(0, 0.996)","(0, 0.998)","(1, 0.996)","(1, 1.0)"
4319,SCZ,n,1,n,1.0,"(0, 0.441)","(1, 0.54)","(0, 0.44799999999999995)","(0, 0.392)","(0, 0.29600000000000004)","(0, 0.248)","(0, 0.285)","(0, 0.27399999999999997)","(1, 0.364)","(0, 0.38299999999999995)","(0, 0.289)","(0, 0.332)","(0, 0.355)","(0, 0.36)","(1, 0.465)","(1, 0.5589999999999999)","(0, 0.604)","(0, 0.396)","(0, 0.392)","(0, 0.345)"
4319,SCZ,n,2,n,0.0,"(0, 0.46299999999999997)","(0, 0.40299999999999997)","(0, 0.385)","(0, 0.39)","(0, 0.385)","(1, 0.585)","(0, 0.418)","(0, 0.377)","(1, 0.5670000000000001)","(0, 0.441)","(0, 0.319)","(1, 0.561)","(0, 0.368)","(0, 0.332)","(0, 0.366)","(1, 0.563)","(0, 0.40299999999999997)","(0, 0.375)","(0, 0.5589999999999999)","(0, 0.5)"
4319,SCZ,n,3,n,0.0,"(0, 0.43)","(0, 0.385)","(0, 0.373)","(1, 0.544)","(0, 0.353)","(0, 0.368)","(0, 0.35100000000000003)","(0, 0.34299999999999997)","(1, 0.55)","(0, 0.37)","(0, 0.306)","(1, 0.45)","(0, 0.375)","(0, 0.385)","(0, 0.32799999999999996)","(0, 0.33799999999999997)","(1, 0.42200000000000004)","(0, 0.29600000000000004)","(1, 0.424)","(1, 0.5760000000000001)"
4319,SCZ,n,4,n,0.0,"(0, 0.445)","(0, 0.452)","(0, 0.40299999999999997)","(0, 0.366)","(0, 0.35100000000000003)","(1, 0.55)","(0, 0.385)","(0, 0.293)","(1, 0.405)","(1, 0.597)","(0, 0.355)","(1, 0.552)","(0, 0.43)","(1, 0.557)","(1, 0.655)","(0, 0.39399999999999996)","(0, 0.353)","(0, 0.349)","(0, 0.368)","(0, 0.373)"
4319,SCZ,n,5,n,1.0,"(1, 0.546)","(1, 0.645)","(1, 0.664)","(1, 0.728)","(1, 0.7190000000000001)","(1, 0.745)","(1, 0.726)","(1, 0.76)","(1, 0.8220000000000001)","(1, 0.893)","(0, 0.9440000000000001)","(1, 0.647)","(1, 0.687)","(1, 0.7859999999999999)","(1, 0.848)","(0, 0.593)","(1, 0.927)","(0, 0.475)","(1, 0.608)","(1, 0.946)"
4353,SCZ,n,1,n,1.0,"(1, 0.7490000000000001)","(1, 0.741)","(1, 0.642)","(1, 0.653)","(1, 0.698)","(1, 0.6829999999999999)","(1, 0.677)","(1, 0.5)","(1, 0.713)","(1, 0.293)","(1, 0.737)","(1, 0.782)","(0, 0.113)","(1, 0.79)","(1, 0.777)","(0, 0.099)","(1, 0.76)","(0, 0.156)","(1, 0.79)","(1, 0.7879999999999999)"
4353,SCZ,n,2,n,0.0,"(0, 0.133)","(0, 0.126)","(0, 0.131)","(1, 0.8029999999999999)","(1, 0.865)","(1, 0.872)","(1, 0.8590000000000001)","(1, 0.8420000000000001)","(1, 0.857)","(0, 0.124)","(0, 0.171)","(1, 0.18)","(0, 0.195)","(1, 0.8690000000000001)","(1, 0.878)","(1, 0.8690000000000001)","(1, 0.878)","(1, 0.895)","(1, 0.904)","(0, 0.24)"
4353,SCZ,n,3,n,1.0,"(1, 0.807)","(1, 0.85)","(1, 0.882)","(1, 0.8690000000000001)","(1, 0.867)","(1, 0.878)","(1, 0.85)","(0, 0.16899999999999998)","(0, 0.122)","(1, 0.88)","(1, 0.861)","(0, 0.13699999999999998)","(1, 0.863)","(0, 0.122)","(0, 0.131)","(0, 0.14300000000000002)","(0, 0.165)","(0, 0.146)","(0, 0.131)","(0, 0.10099999999999999)"
4353,SCZ,n,4,n,1.0,"(1, 0.872)","(1, 0.895)","(1, 0.884)","(1, 0.8759999999999999)","(0, 0.135)","(1, 0.882)","(1, 0.872)","(1, 0.861)","(1, 0.8540000000000001)","(1, 0.8540000000000001)","(1, 0.8540000000000001)","(1, 0.8590000000000001)","(1, 0.878)","(0, 0.11599999999999999)","(1, 0.867)","(1, 0.852)","(1, 0.865)","(1, 0.872)","(1, 0.861)","(1, 0.878)"
4353,SCZ,n,5,n,0.0,"(0, 0.08800000000000001)","(0, 0.131)","(0, 0.10300000000000001)","(0, 0.12)","(0, 0.096)","(0, 0.084)","(0, 0.09)","(0, 0.122)","(0, 0.094)","(0, 0.09)","(1, 0.9159999999999999)","(0, 0.073)","(0, 0.081)","(0, 0.10099999999999999)","(0, 0.092)","(0, 0.09)","(0, 0.086)","(0, 0.081)","(0, 0.069)","(0, 0.0)"
4370,SCZ,n,1,n,1.0,"(1, 0.784)","(1, 0.872)","(1, 0.8370000000000001)","(0, 0.8290000000000001)","(1, 0.304)","(1, 0.775)","(1, 0.812)","(0, 0.105)","(1, 0.812)","(0, 0.113)","(0, 0.345)","(1, 0.308)","(1, 0.685)","(1, 0.5)","(1, 0.315)","(0, 0.139)","(0, 0.193)","(1, 0.934)","(1, 0.124)","(1, 1.0)"
4370,SCZ,n,2,n,0.0,"(1, 0.7859999999999999)","(0, 0.18600000000000003)","(0, 0.17600000000000002)","(0, 0.298)","(0, 0.146)","(0, 0.203)","(0, 0.0)","(0, 0.086)","(0, 0.255)","(0, 0.131)","(1, 0.893)","(0, 0.20800000000000002)","(0, 0.043)","(1, 0.953)","(1, 0.981)","(1, 0.013000000000000001)","(1, 0.9940000000000001)","(0, 0.036000000000000004)","(1, 0.9570000000000001)","(0, 0.026000000000000002)"
4370,SCZ,n,3,n,1.0,"(1, 0.882)","(0, 0.034)","(1, 0.9420000000000001)","(1, 0.9570000000000001)","(1, 0.8590000000000001)","(0, 0.099)","(1, 0.9309999999999999)","(1, 0.951)","(1, 0.914)","(1, 0.972)","(0, 0.055999999999999994)","(0, 0.057999999999999996)","(0, 0.057999999999999996)","(0, 0.057999999999999996)","(0, 0.124)","(0, 0.126)","(0, 0.021)","(0, 0.094)","(0, 0.97)","(1, 0.951)"
4370,SCZ,n,4,n,1.0,"(1, 0.9790000000000001)","(1, 0.955)","(1, 0.976)","(1, 0.9790000000000001)","(0, 0.004)","(1, 0.972)","(1, 0.987)","(1, 0.976)","(1, 0.968)","(0, 0.03)","(0, 0.036000000000000004)","(0, 0.064)","(1, 0.968)","(1, 0.985)","(0, 0.043)","(1, 0.927)","(1, 0.953)","(1, 0.946)","(1, 0.9359999999999999)","(0, 0.047)"
4370,SCZ,n,5,n,0.0,"(0, 0.043)","(1, 0.946)","(0, 0.03)","(0, 0.026000000000000002)","(0, 0.03)","(1, 0.946)","(1, 0.9490000000000001)","(1, 0.9590000000000001)","(1, 0.961)","(0, 0.03)","(0, 0.027999999999999997)","(0, 0.024)","(0, 0.013000000000000001)","(0, 0.062)","(0, 0.039)","(0, 0.045)","(0, 0.027999999999999997)","(0, 0.049)","(1, 0.955)","(0, 0.057999999999999996)"
4387,SCZ,n,1,n,0.0,"(0, 0.203)","(1, 0.3)","(1, 0.919)","(1, 0.899)","(0, 0.9009999999999999)","(0, 0.9009999999999999)","(0, 0.0)","(1, 0.011000000000000001)","(0, 0.013000000000000001)","(0, 0.026000000000000002)","(0, 0.013000000000000001)","(0, 0.024)","(1, 0.026000000000000002)","(1, 0.027999999999999997)","(1, 0.9309999999999999)","(1, 0.968)","(1, 0.9740000000000001)","(1, 0.968)","(1, 0.9740000000000001)","(1, 0.9640000000000001)"
4387,SCZ,n,2,n,1.0,"(1, 0.6920000000000001)","(1, 0.767)","(1, 0.792)","(1, 0.8540000000000001)","(1, 0.861)","(1, 0.8909999999999999)","(1, 0.9079999999999999)","(1, 0.904)","(0, 0.009000000000000001)","(0, 0.024)","(0, 0.021)","(0, 0.027999999999999997)","(0, 0.027999999999999997)","(0, 0.03)","(0, 0.047)","(0, 0.032)","(1, 0.043)","(0, 0.06)","(0, 0.049)","(1, 0.047)"
4387,SCZ,n,3,n,1.0,"(1, 0.726)","(1, 0.737)","(1, 0.764)","(0, 0.747)","(1, 0.7859999999999999)","(1, 0.8009999999999999)","(1, 0.82)","(1, 0.809)","(1, 0.82)","(1, 0.8540000000000001)","(0, 0.831)","(1, 0.794)","(1, 0.833)","(1, 0.863)","(1, 0.848)","(1, 0.8590000000000001)","(1, 0.861)","(1, 0.85)","(1, 0.929)","(1, 0.9079999999999999)"
4387,SCZ,n,4,n,1.0,"(0, 0.15)","(1, 0.135)","(1, 0.094)","(1, 0.9590000000000001)","(1, 0.9209999999999999)","(1, 0.9209999999999999)","(1, 0.914)","(1, 0.9159999999999999)","(1, 0.9209999999999999)","(1, 0.887)","(1, 0.9590000000000001)","(1, 0.9209999999999999)","(0, 0.9159999999999999)","(0, 0.919)","(1, 0.919)","(0, 0.9229999999999999)","(1, 0.9159999999999999)","(0, 0.904)","(0, 0.9159999999999999)","(0, 0.5)"
4387,SCZ,n,5,n,1.0,"(1, 0.7020000000000001)","(1, 0.807)","(1, 0.805)","(1, 0.8290000000000001)","(1, 0.8540000000000001)","(1, 0.8690000000000001)","(1, 0.8440000000000001)","(1, 0.872)","(1, 0.863)","(0, 0.8590000000000001)","(1, 0.8590000000000001)","(1, 0.8590000000000001)","(1, 0.991)","(1, 0.981)","(1, 0.951)","(0, 0.927)","(1, 0.996)","(1, 0.976)","(0, 0.9640000000000001)","(1, 1.0)"
4506,SCZ,n,1,n,0.0,"(0, 0.42200000000000004)","(0, 0.5)","(0, 0.428)","(0, 0.413)","(0, 0.418)","(0, 0.40299999999999997)","(0, 0.358)","(0, 0.013000000000000001)","(0, 0.19899999999999998)","(0, 0.214)","(0, 0.218)","(0, 0.201)","(0, 0.165)","(1, 0.63)","(0, 0.29600000000000004)","(0, 0.5)","(0, 0.35100000000000003)","(0, 0.364)","(0, 0.433)","(0, 0.368)"
4506,SCZ,n,2,n,0.0,"(0, 0.373)","(0, 0.34299999999999997)","(0, 0.233)","(1, 0.39)","(1, 0.655)","(0, 0.315)","(0, 0.358)","(0, 0.32799999999999996)","(0, 0.293)","(0, 0.251)","(0, 0.298)","(0, 0.38299999999999995)","(1, 0.452)","(0, 0.355)","(0, 0.34700000000000003)","(0, 0.28300000000000003)","(0, 0.259)","(0, 0.276)","(0, 0.415)","(0, 0.353)"
4506,SCZ,n,3,n,1.0,"(1, 0.621)","(1, 0.597)","(1, 0.5)","(1, 0.5)","(1, 0.642)","(1, 0.698)","(1, 0.619)","(0, 0.44299999999999995)","(1, 0.595)","(0, 0.58)","(0, 0.45399999999999996)","(0, 0.426)","(0, 0.418)","(0, 0.368)","(0, 0.355)","(0, 0.304)","(1, 0.585)","(0, 0.435)","(1, 0.4)","(0, 0.375)"
4506,SCZ,n,4,n,0.0,"(0, 0.375)","(0, 0.42200000000000004)","(1, 0.4)","(0, 0.092)","(0, 0.139)","(0, 0.099)","(0, 0.096)","(0, 0.14800000000000002)","(0, 0.135)","(1, 0.565)","(0, 0.218)","(0, 0.156)","(0, 0.221)","(1, 0.424)","(0, 0.257)","(0, 0.27399999999999997)","(0, 0.242)","(1, 0.433)","(1, 0.45399999999999996)","(0, 0.313)"
4506,SCZ,n,5,n,0.0,"(0, 0.35100000000000003)","(0, 0.353)","(0, 0.33399999999999996)","(1, 0.45)","(0, 0.28300000000000003)","(1, 0.293)","(0, 0.289)","(0, 0.293)","(1, 0.557)","(1, 0.561)","(0, 0.251)","(1, 0.413)","(1, 0.469)","(1, 0.617)","(0, 0.233)","(1, 0.589)","(0, 0.289)","(1, 0.405)","(1, 0.409)","(0, 0.373)"
4557,SCZ,n,1,n,0.0,"(0, 0.081)","(0, 0.084)","(0, 0.084)","(0, 0.040999999999999995)","(1, 0.107)","(0, 0.109)","(0, 0.096)","(0, 0.092)","(0, 0.002)","(1, 0.816)","(0, 0.054000000000000006)","(0, 0.094)","(1, 0.91)","(0, 0.9209999999999999)","(1, 0.889)","(1, 0.8390000000000001)","(1, 0.8690000000000001)","(0, 0.107)","(1, 0.9309999999999999)","(0, 0.135)"
